"stationId","availableBikes","availableDocks","t"
"410","8","56","2021-10-18 06:40:01"
"411","18","0","2021-10-18 06:40:01"
"412","14","3","2021-10-18 06:40:01"
"419","4","11","2021-10-18 06:40:01"
"420","37","0","2021-10-18 06:40:01"
"421","18","27","2021-10-18 06:40:01"
"423","31","0","2021-10-18 06:40:01"
"424","17","11","2021-10-18 06:40:01"
"426","11","6","2021-10-18 06:40:01"
"427","4","39","2021-10-18 06:40:01"
"428","0","20","2021-10-18 06:40:01"
"430","2","15","2021-10-18 06:40:01"
"431","19","0","2021-10-18 06:40:01"
"432","0","10","2021-10-18 06:40:01"
"433","20","12","2021-10-18 06:40:01"
"435","17","6","2021-10-18 06:40:01"
"436","6","30","2021-10-18 06:40:01"
"437","27","0","2021-10-18 06:40:01"
"439","6","16","2021-10-18 06:40:01"
"440","30","3","2021-10-18 06:40:01"
"441","23","1","2021-10-18 06:40:01"
"442","18","6","2021-10-18 06:40:01"
"443","20","10","2021-10-18 06:40:01"
"444","9","14","2021-10-18 06:40:01"
"445","16","10","2021-10-18 06:40:01"
"446","19","8","2021-10-18 06:40:01"
"447","11","42","2021-10-18 06:40:01"
"448","17","19","2021-10-18 06:40:01"
"449","19","14","2021-10-18 06:40:01"
"450","15","13","2021-10-18 06:40:01"
"451","9","7","2021-10-18 06:40:01"
"452","23","1","2021-10-18 06:40:01"
"453","22","2","2021-10-18 06:40:01"
"454","12","8","2021-10-18 06:40:01"
"455","15","1","2021-10-18 06:40:01"
"456","32","0","2021-10-18 06:40:01"
"457","8","21","2021-10-18 06:40:01"
"458","21","6","2021-10-18 06:40:01"
"459","16","1","2021-10-18 06:40:01"
"460","26","7","2021-10-18 06:40:01"
"461","26","0","2021-10-18 06:40:01"
"462","22","23","2021-10-18 06:40:01"
"463","5","17","2021-10-18 06:40:01"
"464","23","2","2021-10-18 06:40:01"
"465","10","17","2021-10-18 06:40:01"
"466","4","17","2021-10-18 06:40:01"
"467","0","16","2021-10-18 06:40:01"
"468","4","20","2021-10-18 06:40:01"
"469","32","12","2021-10-18 06:40:01"
"470","7","39","2021-10-18 06:40:01"
"471","8","11","2021-10-18 06:40:01"
"472","1","20","2021-10-18 06:40:01"
"473","14","3","2021-10-18 06:40:01"
"474","9","8","2021-10-18 06:40:01"
"475","14","16","2021-10-18 06:40:01"
"476","20","7","2021-10-18 06:40:01"
"477","30","5","2021-10-18 06:40:01"
"478","19","1","2021-10-18 06:40:01"
"479","7","13","2021-10-18 06:40:01"
"480","22","2","2021-10-18 06:40:01"
"481","22","12","2021-10-18 06:40:01"
"482","0","13","2021-10-18 06:40:01"
"483","32","1","2021-10-18 06:40:01"
"484","4","20","2021-10-18 06:40:01"
"485","12","11","2021-10-18 06:40:01"
"486","11","24","2021-10-18 06:40:01"
"487","15","8","2021-10-18 06:40:01"
"488","18","4","2021-10-18 06:40:01"
"489","10","22","2021-10-18 06:40:01"
"490","20","25","2021-10-18 06:40:01"
"491","15","30","2021-10-18 06:40:01"
"492","13","25","2021-10-18 06:40:01"
"494","36","0","2021-10-18 06:40:01"
"495","11","28","2021-10-18 06:40:01"
"497","25","2","2021-10-18 06:40:01"
"498","15","26","2021-10-18 06:40:01"
"499","9","27","2021-10-18 06:40:01"
"500","29","12","2021-10-18 06:40:01"
"501","10","14","2021-10-18 06:40:01"
"502","7","12","2021-10-18 06:40:01"
"503","19","17","2021-10-18 06:40:01"
"504","18","11","2021-10-18 06:40:01"
"505","14","15","2021-10-18 06:40:01"
"506","12","11","2021-10-18 06:40:01"
"507","3","28","2021-10-18 06:40:01"
"508","4","14","2021-10-18 06:40:01"
"509","1","18","2021-10-18 06:40:01"
"510","37","3","2021-10-18 06:40:01"
"511","27","5","2021-10-18 06:40:01"
"512","14","16","2021-10-18 06:40:01"
"513","14","37","2021-10-18 06:40:01"
"514","0","17","2021-10-18 06:40:01"
"515","5","18","2021-10-18 06:40:01"
"516","9","7","2021-10-18 06:40:01"
"517","17","0","2021-10-18 06:40:01"
"518","7","23","2021-10-18 06:40:01"
"519","13","20","2021-10-18 06:40:01"
"520","5","15","2021-10-18 06:40:01"
"521","12","7","2021-10-18 06:40:01"
"522","30","5","2021-10-18 06:40:01"
"523","18","6","2021-10-18 06:40:01"
"524","17","19","2021-10-18 06:40:01"
"526","8","18","2021-10-18 06:40:01"
"527","18","2","2021-10-18 06:40:01"
"528","0","16","2021-10-18 06:40:01"
"529","4","13","2021-10-18 06:40:01"
"530","14","4","2021-10-18 06:40:01"
"531","8","13","2021-10-18 06:40:01"
"532","2","60","2021-10-18 06:40:01"
"533","26","0","2021-10-18 06:40:01"
"534","26","1","2021-10-18 06:40:01"
"535","11","13","2021-10-18 06:40:01"
"536","29","6","2021-10-18 06:40:01"
"537","17","0","2021-10-18 06:40:01"
"538","19","1","2021-10-18 06:40:01"
"539","9","12","2021-10-18 06:40:01"
"540","13","9","2021-10-18 06:40:01"
"541","3","24","2021-10-18 06:40:01"
"542","31","1","2021-10-18 06:40:01"
"543","7","14","2021-10-18 06:40:01"
"544","6","15","2021-10-18 06:40:01"
"545","21","2","2021-10-18 06:40:01"
"546","2","19","2021-10-18 06:40:01"
"547","25","24","2021-10-18 06:40:01"
"548","23","3","2021-10-18 06:40:01"
"549","39","5","2021-10-18 06:40:01"
"550","5","18","2021-10-18 06:40:01"
"551","24","14","2021-10-18 06:40:01"
"552","7","20","2021-10-18 06:40:01"
"553","1","22","2021-10-18 06:40:01"
"554","16","0","2021-10-18 06:40:01"
"556","8","19","2021-10-18 06:40:01"
"557","3","17","2021-10-18 06:40:01"
"558","14","9","2021-10-18 06:40:01"
"559","4","20","2021-10-18 06:40:01"
"560","4","17","2021-10-18 06:40:01"
"561","21","1","2021-10-18 06:40:01"
"562","1","20","2021-10-18 06:40:01"
"563","24","1","2021-10-18 06:40:01"
"564","6","32","2021-10-18 06:40:01"
"565","8","8","2021-10-18 06:40:01"
"566","24","18","2021-10-18 06:40:01"
"568","6","12","2021-10-18 06:40:01"
"569","4","26","2021-10-18 06:40:01"
"570","33","3","2021-10-18 06:40:01"
"571","5","23","2021-10-18 06:40:01"
"572","30","5","2021-10-18 06:40:01"
"573","11","7","2021-10-18 06:40:01"
"574","35","10","2021-10-18 06:40:01"
"576","8","14","2021-10-18 06:40:01"
"577","0","20","2021-10-18 06:40:01"
"578","3","29","2021-10-18 06:40:01"
"579","5","31","2021-10-18 06:40:01"
"580","14","21","2021-10-18 06:40:01"
"581","3","14","2021-10-18 06:40:01"
"583","15","4","2021-10-18 06:40:01"
"584","16","3","2021-10-18 06:40:01"
"586","25","6","2021-10-18 06:40:01"
"587","1","18","2021-10-18 06:40:01"
"588","4","23","2021-10-18 06:40:01"
"589","10","8","2021-10-18 06:40:01"
"590","3","23","2021-10-18 06:40:01"
"592","1","19","2021-10-18 06:40:01"
"593","21","0","2021-10-18 06:40:01"
"594","0","33","2021-10-18 06:40:01"
"595","12","10","2021-10-18 06:40:01"
"596","12","7","2021-10-18 06:40:01"
"597","11","16","2021-10-18 06:40:01"
"598","33","3","2021-10-18 06:40:01"
"599","5","21","2021-10-18 06:40:01"
"600","16","4","2021-10-18 06:40:01"
"601","13","21","2021-10-18 06:40:01"
"602","17","25","2021-10-18 06:40:01"
"603","35","9","2021-10-18 06:40:01"
"604","4","14","2021-10-18 06:40:01"
"605","7","22","2021-10-18 06:40:01"
"606","4","22","2021-10-18 06:40:01"
"607","16","3","2021-10-18 06:40:01"
"608","15","15","2021-10-18 06:40:01"
"609","12","7","2021-10-18 06:40:01"
"610","4","12","2021-10-18 06:40:01"
"611","3","17","2021-10-18 06:40:01"
"612","16","12","2021-10-18 06:40:01"
"613","3","21","2021-10-18 06:40:01"
"614","14","7","2021-10-18 06:40:01"
"615","16","6","2021-10-18 06:40:01"
"616","10","12","2021-10-18 06:40:01"
"617","11","10","2021-10-18 06:40:01"
"618","16","8","2021-10-18 06:40:01"
"619","29","13","2021-10-18 06:40:01"
"620","3","24","2021-10-18 06:40:01"
"621","24","7","2021-10-18 06:40:01"
"622","10","19","2021-10-18 06:40:01"
"623","0","21","2021-10-18 06:40:01"
"624","21","7","2021-10-18 06:40:01"
"625","6","22","2021-10-18 06:40:01"
"626","4","19","2021-10-18 06:40:01"
"627","5","15","2021-10-18 06:40:01"
"628","16","10","2021-10-18 06:40:01"
"629","14","14","2021-10-18 06:40:01"
"630","26","1","2021-10-18 06:40:01"
"631","15","9","2021-10-18 06:40:01"
"632","6","21","2021-10-18 06:40:01"
"633","30","1","2021-10-18 06:40:01"
"634","23","10","2021-10-18 06:40:01"
"635","12","22","2021-10-18 06:40:01"
"636","13","14","2021-10-18 06:40:01"
"637","7","17","2021-10-18 06:40:01"
"638","10","18","2021-10-18 06:40:01"
"639","3","22","2021-10-18 06:40:01"
"640","14","13","2021-10-18 06:40:01"
"641","20","3","2021-10-18 06:40:01"
"642","3","32","2021-10-18 06:40:01"
"643","3","19","2021-10-18 06:40:01"
"644","1","34","2021-10-18 06:40:01"
"645","10","11","2021-10-18 06:40:01"
"646","0","14","2021-10-18 06:40:01"
"647","14","12","2021-10-18 06:40:01"
"648","3","27","2021-10-18 06:40:01"
"649","18","4","2021-10-18 06:40:01"
"650","19","2","2021-10-18 06:40:01"
"651","19","6","2021-10-18 06:40:01"
"652","16","13","2021-10-18 06:40:01"
"653","23","1","2021-10-18 06:40:01"
"654","20","14","2021-10-18 06:40:01"
"655","6","19","2021-10-18 06:40:01"
"656","24","4","2021-10-18 06:40:01"
"657","5","16","2021-10-18 06:40:01"
"658","17","12","2021-10-18 06:40:01"
"659","0","34","2021-10-18 06:40:01"
"660","19","3","2021-10-18 06:40:01"
"661","27","9","2021-10-18 06:40:01"
"662","5","19","2021-10-18 06:40:01"
"663","16","8","2021-10-18 06:40:01"
"664","17","6","2021-10-18 06:40:01"
"665","3","18","2021-10-18 06:40:01"
"667","16","18","2021-10-18 06:40:01"
"668","22","2","2021-10-18 06:40:01"
"669","37","1","2021-10-18 06:40:01"
"670","24","3","2021-10-18 06:40:01"
"671","5","50","2021-10-18 06:40:01"
"673","18","18","2021-10-18 06:40:01"
"674","3","37","2021-10-18 06:40:01"
"675","12","18","2021-10-18 06:40:01"
"676","31","4","2021-10-18 06:40:01"
"677","9","18","2021-10-18 06:40:01"
"678","15","15","2021-10-18 06:40:01"
"679","19","6","2021-10-18 06:40:01"
"680","25","1","2021-10-18 06:40:01"
"681","8","38","2021-10-18 06:40:01"
"682","33","11","2021-10-18 06:40:01"
"683","9","19","2021-10-18 06:40:01"
"684","13","19","2021-10-18 06:40:01"
"685","8","21","2021-10-18 06:40:01"
"686","5","21","2021-10-18 06:40:01"
"688","6","20","2021-10-18 06:40:01"
"689","8","22","2021-10-18 06:40:01"
"690","22","2","2021-10-18 06:40:01"
"691","24","0","2021-10-18 06:40:01"
"692","5","17","2021-10-18 06:40:01"
"693","16","2","2021-10-18 06:40:01"
"694","17","3","2021-10-18 06:40:01"
"695","1","19","2021-10-18 06:40:01"
"696","13","7","2021-10-18 06:40:01"
"697","3","22","2021-10-18 06:40:01"
"698","34","1","2021-10-18 06:40:01"
"699","0","39","2021-10-18 06:40:01"
"700","17","8","2021-10-18 06:40:01"
"701","27","2","2021-10-18 06:40:01"
"702","24","0","2021-10-18 06:40:01"
"703","4","21","2021-10-18 06:40:01"
"704","9","8","2021-10-18 06:40:01"
"705","7","18","2021-10-18 06:40:01"
"706","23","8","2021-10-18 06:40:01"
"707","2","28","2021-10-18 06:40:01"
"708","18","15","2021-10-18 06:40:01"
"709","9","13","2021-10-18 06:40:01"
"710","8","11","2021-10-18 06:40:01"
"711","19","12","2021-10-18 06:40:01"
"712","15","7","2021-10-18 06:40:01"
"713","11","11","2021-10-18 06:40:01"
"714","19","9","2021-10-18 06:40:01"
"715","12","8","2021-10-18 06:40:01"
"716","22","1","2021-10-18 06:40:01"
"717","17","24","2021-10-18 06:40:01"
"718","19","25","2021-10-18 06:40:01"
"719","15","19","2021-10-18 06:40:01"
"720","7","13","2021-10-18 06:40:01"
"721","7","11","2021-10-18 06:40:01"
"722","2","17","2021-10-18 06:40:01"
"723","7","41","2021-10-18 06:40:01"
"724","2","26","2021-10-18 06:40:01"
"725","23","0","2021-10-18 06:40:01"
"726","10","12","2021-10-18 06:40:01"
"727","20","2","2021-10-18 06:40:01"
"728","1","28","2021-10-18 06:40:01"
"729","21","3","2021-10-18 06:40:01"
"731","11","25","2021-10-18 06:40:01"
"732","9","9","2021-10-18 06:40:01"
"733","3","14","2021-10-18 06:40:01"
"734","14","16","2021-10-18 06:40:01"
"735","23","4","2021-10-18 06:40:01"
"736","23","5","2021-10-18 06:40:01"
"737","14","10","2021-10-18 06:40:01"
"738","13","24","2021-10-18 06:40:01"
"739","16","9","2021-10-18 06:40:01"
"740","20","6","2021-10-18 06:40:01"
"741","11","12","2021-10-18 06:40:01"
"742","1","21","2021-10-18 06:40:01"
"743","12","16","2021-10-18 06:40:01"
"744","10","20","2021-10-18 06:40:01"
"745","2","27","2021-10-18 06:40:01"
"746","6","18","2021-10-18 06:40:01"
"747","3","21","2021-10-18 06:40:01"
"748","15","9","2021-10-18 06:40:01"
"749","9","28","2021-10-18 06:40:01"
"750","17","7","2021-10-18 06:40:01"
"751","9","15","2021-10-18 06:40:01"
"754","11","13","2021-10-18 06:40:01"
"755","10","14","2021-10-18 06:40:01"
"756","13","8","2021-10-18 06:40:01"
"757","23","1","2021-10-18 06:40:01"
"758","11","12","2021-10-18 06:40:01"
"759","10","8","2021-10-18 06:40:01"
"760","1","17","2021-10-18 06:40:01"
"761","13","9","2021-10-18 06:40:01"
"762","2","16","2021-10-18 06:40:01"
"763","3","43","2021-10-18 06:40:01"
"764","21","10","2021-10-18 06:40:01"
"765","3","35","2021-10-18 06:40:01"
"766","15","10","2021-10-18 06:40:01"
"767","5","25","2021-10-18 06:40:01"
"768","27","9","2021-10-18 06:40:01"
"769","7","14","2021-10-18 06:40:01"
"770","26","3","2021-10-18 06:40:01"
"771","15","6","2021-10-18 06:40:01"
"772","15","18","2021-10-18 06:40:01"
"773","0","24","2021-10-18 06:40:01"
"774","13","6","2021-10-18 06:40:01"
"775","24","8","2021-10-18 06:40:01"
"776","7","12","2021-10-18 06:40:01"
"777","11","10","2021-10-18 06:40:01"
"779","4","24","2021-10-18 06:40:01"
"780","15","8","2021-10-18 06:40:01"
"781","1","28","2021-10-18 06:40:01"
"782","16","6","2021-10-18 06:40:01"
"783","23","3","2021-10-18 06:40:01"
"784","6","27","2021-10-18 06:40:01"
"785","8","51","2021-10-18 06:40:01"
"786","5","37","2021-10-18 06:40:01"
"787","2","33","2021-10-18 06:40:01"
"789","14","26","2021-10-18 06:40:01"
"790","13","14","2021-10-18 06:40:01"
"792","27","15","2021-10-18 06:40:01"
"793","24","3","2021-10-18 06:40:01"
"794","17","5","2021-10-18 06:40:01"
"795","0","30","2021-10-18 06:40:01"
"796","2","27","2021-10-18 06:40:01"
"797","2","28","2021-10-18 06:40:01"
"798","18","7","2021-10-18 06:40:01"
"799","1","23","2021-10-18 06:40:01"
"800","21","5","2021-10-18 06:40:01"
"801","17","12","2021-10-18 06:40:01"
"802","20","12","2021-10-18 06:40:01"
"803","18","4","2021-10-18 06:40:01"
"804","5","22","2021-10-18 06:40:01"
"805","5","13","2021-10-18 06:40:01"
"806","1","25","2021-10-18 06:40:01"
"807","22","0","2021-10-18 06:40:01"
"808","23","5","2021-10-18 06:40:01"
"809","1","27","2021-10-18 06:40:01"
"810","8","22","2021-10-18 06:40:01"
"811","23","10","2021-10-18 06:40:01"
"812","17","11","2021-10-18 06:40:01"
"813","29","8","2021-10-18 06:40:01"
"814","13","15","2021-10-18 06:40:01"
"815","32","2","2021-10-18 06:40:01"
"816","2","26","2021-10-18 06:40:01"
"817","16","9","2021-10-18 06:40:01"
"818","22","0","2021-10-18 06:40:01"
"819","37","1","2021-10-18 06:40:01"
"820","24","0","2021-10-18 06:40:01"
"821","2","25","2021-10-18 06:40:01"
"826","19","9","2021-10-18 06:40:01"
"827","22","2","2021-10-18 06:40:01"
"828","23","9","2021-10-18 06:40:01"
"829","18","6","2021-10-18 06:40:01"
"830","22","4","2021-10-18 06:40:01"
"831","23","1","2021-10-18 06:40:01"
"832","25","5","2021-10-18 06:40:01"
"833","35","6","2021-10-18 06:40:01"
"834","21","4","2021-10-18 06:40:01"
"835","2","20","2021-10-18 06:40:01"
"836","22","2","2021-10-18 06:40:01"
"838","0","25","2021-10-18 06:40:01"
"839","0","29","2021-10-18 06:40:01"
"840","20","2","2021-10-18 06:40:01"
"841","18","1","2021-10-18 06:40:01"
"842","1","22","2021-10-18 06:40:01"
"844","31","0","2021-10-18 06:40:01"
"845","28","2","2021-10-18 06:40:01"
"1","2","17","2021-10-18 06:50:01"
"2","5","29","2021-10-18 06:50:01"
"3","8","24","2021-10-18 06:50:01"
"4","20","2","2021-10-18 06:50:01"
"5","7","20","2021-10-18 06:50:01"
"6","3","15","2021-10-18 06:50:01"
"7","7","9","2021-10-18 06:50:01"
"8","33","6","2021-10-18 06:50:01"
"9","7","12","2021-10-18 06:50:01"
"10","1","17","2021-10-18 06:50:01"
"11","1","22","2021-10-18 06:50:01"
"12","11","36","2021-10-18 06:50:01"
"13","3","18","2021-10-18 06:50:01"
"14","17","25","2021-10-18 06:50:01"
"15","3","23","2021-10-18 06:50:01"
"17","3","22","2021-10-18 06:50:01"
"18","10","12","2021-10-18 06:50:01"
"19","11","17","2021-10-18 06:50:01"
"20","2","26","2021-10-18 06:50:01"
"22","5","14","2021-10-18 06:50:01"
"23","2","14","2021-10-18 06:50:01"
"24","0","34","2021-10-18 06:50:01"
"25","22","26","2021-10-18 06:50:01"
"26","7","12","2021-10-18 06:50:01"
"27","1","32","2021-10-18 06:50:01"
"28","2","16","2021-10-18 06:50:01"
"29","3","19","2021-10-18 06:50:01"
"30","24","0","2021-10-18 06:50:01"
"31","17","19","2021-10-18 06:50:01"
"32","0","0","2021-10-18 06:50:01"
"33","12","6","2021-10-18 06:50:01"
"34","0","16","2021-10-18 06:50:01"
"36","0","27","2021-10-18 06:50:01"
"37","16","1","2021-10-18 06:50:01"
"38","6","11","2021-10-18 06:50:01"
"39","1","39","2021-10-18 06:50:01"
"40","8","8","2021-10-18 06:50:01"
"41","8","16","2021-10-18 06:50:01"
"42","14","14","2021-10-18 06:50:01"
"43","0","18","2021-10-18 06:50:01"
"44","3","18","2021-10-18 06:50:01"
"45","1","25","2021-10-18 06:50:01"
"46","16","0","2021-10-18 06:50:01"
"47","7","11","2021-10-18 06:50:01"
"48","0","25","2021-10-18 06:50:01"
"49","1","15","2021-10-18 06:50:01"
"50","10","17","2021-10-18 06:50:01"
"51","7","22","2021-10-18 06:50:01"
"52","4","13","2021-10-18 06:50:01"
"53","7","11","2021-10-18 06:50:01"
"55","2","31","2021-10-18 06:50:01"
"56","3","12","2021-10-18 06:50:01"
"57","11","19","2021-10-18 06:50:01"
"58","2","15","2021-10-18 06:50:01"
"60","2","16","2021-10-18 06:50:01"
"61","10","22","2021-10-18 06:50:01"
"62","15","5","2021-10-18 06:50:01"
"63","8","19","2021-10-18 06:50:01"
"64","1","22","2021-10-18 06:50:01"
"66","4","36","2021-10-18 06:50:01"
"67","4","22","2021-10-18 06:50:01"
"68","2","24","2021-10-18 06:50:01"
"69","13","9","2021-10-18 06:50:01"
"70","13","11","2021-10-18 06:50:01"
"71","10","19","2021-10-18 06:50:01"
"72","1","14","2021-10-18 06:50:01"
"73","4","22","2021-10-18 06:50:01"
"74","8","6","2021-10-18 06:50:01"
"75","3","16","2021-10-18 06:50:01"
"76","19","2","2021-10-18 06:50:01"
"77","0","24","2021-10-18 06:50:01"
"78","7","10","2021-10-18 06:50:01"
"79","2","16","2021-10-18 06:50:01"
"80","18","26","2021-10-18 06:50:01"
"81","10","9","2021-10-18 06:50:01"
"82","2","13","2021-10-18 06:50:01"
"83","3","17","2021-10-18 06:50:01"
"84","2","23","2021-10-18 06:50:01"
"85","36","3","2021-10-18 06:50:01"
"86","16","8","2021-10-18 06:50:01"
"88","9","16","2021-10-18 06:50:01"
"89","12","6","2021-10-18 06:50:01"
"90","5","22","2021-10-18 06:50:01"
"91","17","2","2021-10-18 06:50:01"
"92","4","36","2021-10-18 06:50:01"
"93","6","31","2021-10-18 06:50:01"
"94","16","9","2021-10-18 06:50:01"
"95","9","6","2021-10-18 06:50:01"
"96","7","19","2021-10-18 06:50:01"
"97","2","14","2021-10-18 06:50:01"
"98","3","47","2021-10-18 06:50:01"
"99","5","11","2021-10-18 06:50:01"
"100","5","18","2021-10-18 06:50:01"
"101","0","20","2021-10-18 06:50:01"
"102","6","9","2021-10-18 06:50:01"
"103","6","12","2021-10-18 06:50:01"
"104","16","17","2021-10-18 06:50:01"
"105","8","16","2021-10-18 06:50:01"
"106","0","21","2021-10-18 06:50:01"
"107","7","12","2021-10-18 06:50:01"
"108","6","23","2021-10-18 06:50:01"
"109","19","37","2021-10-18 06:50:01"
"110","8","8","2021-10-18 06:50:01"
"111","1","25","2021-10-18 06:50:01"
"112","3","17","2021-10-18 06:50:01"
"113","4","15","2021-10-18 06:50:01"
"114","0","20","2021-10-18 06:50:01"
"115","10","22","2021-10-18 06:50:01"
"116","4","17","2021-10-18 06:50:01"
"117","19","6","2021-10-18 06:50:01"
"118","4","9","2021-10-18 06:50:01"
"119","9","9","2021-10-18 06:50:01"
"120","2","15","2021-10-18 06:50:01"
"121","1","20","2021-10-18 06:50:01"
"122","6","16","2021-10-18 06:50:01"
"123","3","15","2021-10-18 06:50:01"
"124","3","16","2021-10-18 06:50:01"
"125","18","3","2021-10-18 06:50:01"
"126","0","52","2021-10-18 06:50:01"
"127","6","11","2021-10-18 06:50:01"
"128","2","20","2021-10-18 06:50:01"
"129","7","11","2021-10-18 06:50:01"
"130","10","12","2021-10-18 06:50:01"
"131","2","14","2021-10-18 06:50:01"
"132","8","28","2021-10-18 06:50:01"
"133","4","14","2021-10-18 06:50:01"
"134","14","6","2021-10-18 06:50:01"
"135","11","7","2021-10-18 06:50:01"
"136","2","30","2021-10-18 06:50:01"
"138","2","16","2021-10-18 06:50:01"
"139","17","0","2021-10-18 06:50:01"
"140","4","28","2021-10-18 06:50:01"
"141","0","27","2021-10-18 06:50:01"
"142","24","0","2021-10-18 06:50:01"
"143","7","17","2021-10-18 06:50:01"
"144","38","8","2021-10-18 06:50:01"
"145","3","21","2021-10-18 06:50:01"
"146","6","29","2021-10-18 06:50:01"
"148","4","12","2021-10-18 06:50:01"
"149","10","8","2021-10-18 06:50:01"
"150","16","12","2021-10-18 06:50:01"
"151","7","17","2021-10-18 06:50:01"
"152","21","0","2021-10-18 06:50:01"
"153","11","14","2021-10-18 06:50:01"
"154","10","25","2021-10-18 06:50:01"
"155","12","7","2021-10-18 06:50:01"
"156","6","27","2021-10-18 06:50:01"
"157","8","26","2021-10-18 06:50:01"
"158","12","5","2021-10-18 06:50:01"
"160","2","18","2021-10-18 06:50:01"
"161","7","7","2021-10-18 06:50:01"
"162","6","13","2021-10-18 06:50:01"
"163","0","25","2021-10-18 06:50:01"
"164","10","5","2021-10-18 06:50:01"
"165","10","5","2021-10-18 06:50:01"
"166","2","24","2021-10-18 06:50:01"
"167","11","8","2021-10-18 06:50:01"
"168","6","12","2021-10-18 06:50:01"
"169","17","0","2021-10-18 06:50:01"
"170","15","15","2021-10-18 06:50:01"
"171","7","7","2021-10-18 06:50:01"
"172","8","11","2021-10-18 06:50:01"
"173","11","3","2021-10-18 06:50:01"
"175","12","39","2021-10-18 06:50:01"
"176","10","12","2021-10-18 06:50:01"
"177","16","9","2021-10-18 06:50:01"
"178","15","4","2021-10-18 06:50:01"
"180","3","13","2021-10-18 06:50:01"
"181","10","9","2021-10-18 06:50:01"
"182","4","14","2021-10-18 06:50:01"
"183","4","17","2021-10-18 06:50:01"
"184","1","32","2021-10-18 06:50:01"
"185","9","4","2021-10-18 06:50:01"
"186","7","9","2021-10-18 06:50:01"
"187","10","15","2021-10-18 06:50:01"
"188","11","7","2021-10-18 06:50:01"
"189","1","17","2021-10-18 06:50:01"
"190","1","20","2021-10-18 06:50:01"
"191","1","31","2021-10-18 06:50:01"
"192","0","16","2021-10-18 06:50:01"
"193","19","41","2021-10-18 06:50:01"
"194","3","52","2021-10-18 06:50:01"
"195","3","25","2021-10-18 06:50:01"
"196","6","11","2021-10-18 06:50:01"
"197","22","5","2021-10-18 06:50:01"
"199","3","21","2021-10-18 06:50:01"
"200","1","13","2021-10-18 06:50:01"
"201","0","16","2021-10-18 06:50:01"
"202","34","1","2021-10-18 06:50:01"
"203","7","8","2021-10-18 06:50:01"
"204","7","11","2021-10-18 06:50:01"
"206","21","15","2021-10-18 06:50:01"
"207","7","11","2021-10-18 06:50:01"
"208","2","18","2021-10-18 06:50:01"
"209","8","22","2021-10-18 06:50:01"
"210","1","20","2021-10-18 06:50:01"
"211","28","5","2021-10-18 06:50:01"
"212","0","17","2021-10-18 06:50:01"
"213","2","33","2021-10-18 06:50:01"
"214","15","16","2021-10-18 06:50:01"
"215","2","52","2021-10-18 06:50:01"
"216","22","7","2021-10-18 06:50:01"
"217","2","14","2021-10-18 06:50:01"
"218","6","12","2021-10-18 06:50:01"
"219","25","2","2021-10-18 06:50:01"
"220","9","17","2021-10-18 06:50:01"
"221","0","16","2021-10-18 06:50:01"
"222","2","41","2021-10-18 06:50:01"
"223","22","2","2021-10-18 06:50:01"
"224","16","1","2021-10-18 06:50:01"
"225","1","29","2021-10-18 06:50:01"
"226","1","23","2021-10-18 06:50:01"
"227","10","12","2021-10-18 06:50:01"
"228","7","31","2021-10-18 06:50:01"
"229","18","25","2021-10-18 06:50:01"
"230","8","23","2021-10-18 06:50:01"
"231","1","30","2021-10-18 06:50:01"
"232","1","15","2021-10-18 06:50:01"
"233","2","20","2021-10-18 06:50:01"
"234","7","17","2021-10-18 06:50:01"
"235","20","16","2021-10-18 06:50:01"
"237","22","7","2021-10-18 06:50:01"
"238","5","26","2021-10-18 06:50:01"
"239","3","22","2021-10-18 06:50:01"
"240","12","2","2021-10-18 06:50:01"
"242","0","22","2021-10-18 06:50:01"
"243","17","7","2021-10-18 06:50:01"
"244","0","16","2021-10-18 06:50:01"
"245","7","22","2021-10-18 06:50:01"
"246","3","36","2021-10-18 06:50:01"
"247","2","47","2021-10-18 06:50:01"
"248","11","13","2021-10-18 06:50:01"
"249","29","12","2021-10-18 06:50:01"
"250","5","5","2021-10-18 06:50:01"
"251","7","26","2021-10-18 06:50:01"
"252","23","6","2021-10-18 06:50:01"
"253","4","25","2021-10-18 06:50:01"
"254","8","10","2021-10-18 06:50:01"
"255","14","8","2021-10-18 06:50:01"
"257","1","13","2021-10-18 06:50:01"
"258","0","23","2021-10-18 06:50:01"
"259","8","8","2021-10-18 06:50:01"
"260","2","15","2021-10-18 06:50:01"
"261","10","5","2021-10-18 06:50:01"
"262","12","23","2021-10-18 06:50:01"
"263","7","14","2021-10-18 06:50:01"
"264","13","7","2021-10-18 06:50:01"
"265","16","0","2021-10-18 06:50:01"
"266","0","40","2021-10-18 06:50:01"
"267","13","9","2021-10-18 06:50:01"
"268","20","9","2021-10-18 06:50:01"
"269","26","20","2021-10-18 06:50:01"
"270","26","1","2021-10-18 06:50:01"
"271","20","12","2021-10-18 06:50:01"
"272","8","14","2021-10-18 06:50:01"
"273","23","15","2021-10-18 06:50:01"
"274","14","21","2021-10-18 06:50:01"
"275","0","18","2021-10-18 06:50:01"
"276","0","22","2021-10-18 06:50:01"
"277","17","0","2021-10-18 06:50:01"
"278","21","3","2021-10-18 06:50:01"
"279","7","17","2021-10-18 06:50:01"
"280","5","4","2021-10-18 06:50:01"
"281","4","12","2021-10-18 06:50:01"
